Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Bothell	BCHEM	241	Organic Chemistry Laboratory I	3	NW			BCHEM237;BCHEM238		Introduction to organic laboratory techniques. Preparation of representative compounds. Designed to be taken with B CUSP 238. Prerequisite: minimum grade of 1.7 in B CHEM 237; B CHEM 238, which may be taken concurrently.
Bothell	BCHEM	242	Organic Chemistry Laboratory II	3	NW			&&BCHEM238&&BCHEM241;BCHEM239		Preparations and qualitative organic analysis. Designed to be taken with B CHEM 239. Prerequisite: minimum grade of 1.7 in both B CHEM 238 and B CHEM 241; B CHEM 239, which may be taken concurrently.
Bothell	BCHEM	293	Special Topics in Chemistry	2						Explores selected topics in chemistry.
Bothell	BCHEM	294	Chemistry Seminar	1		W				Introduces incoming Chemistry majors to research in chemistry and related disciplines and informs majors about career options for those who obtain a degree in chemistry. Credit/no-credit only. Offered: W.
Bothell	BCHEM	310	Molecular Modeling	5				BCHEM237,BBIO364,BCHEM364		"Introduces students to the most widely used techniques in the field of molecular modeling and computational chemistry. We will spend each week studying a different molecular modeling method, including the theory that underlies the method and how to apply it to relevant research questions in areas such as drug discovery, biochemistry, protein structure prediction, and cheminformatics. Prerequisite: B CHEM 237, B BIO 364, B CHEM 364
"
Bothell	BCHEM	312	Inorganic Chemistry I	3	NW, QSR	W		BCHEM238		The first in a two-quarter course sequence in inorganic chemistry for students majoring in chemistry and related subjects like biochemistry and chemical engineering. Concepts include bonding, atomic-molecular structure, symmetry and group theory, oxidation-reductions, and acid-base chemistry in aqueous/non-aqueous media. Prerequisite: minimum 2.0 grade in B CHEM 238. Offered: W.
Bothell	BCHEM	313	Inorganic Chemistry II	3	NW, QSR	Sp		BCHEM312		The second of a two-quarter course sequence in inorganic chemistry for majors in chemistry and chemical engineering. Includes transition metal chemistry, along with structure and reactivity of organometallic compounds, solid state chemistry, and an introduction to materials chemistry. Prerequisite: a minimum grade of 2.0  in B CHEM 312. Offered: Sp.
Bothell	BCHEM	315	Quantitative Environmental Analysis	5	NW, QSR	A		BCHEM164		Covers fundamental principles for making quantitative chemical measurements including techniques in stoichiometry, spectroscopy, chromatography, statistics, and potentiometric methods. Includes laboratory. Prerequisite: a minimum grade of 2.0 in B CHEM 164. Offered: A.
Bothell	BCHEM	350	Atmospheric Chemistry and Air Pollution	5	NW, QSR			BCHEM163;BCHEM164		Examines the chemistry of the atmosphere and the relationship between air pollution sources, air quality, and human health from both a scientific and policy perspective. Prerequisite: Minimum 2.0 in B CHEM 163 and B CHEM 164.
Bothell	BCHEM	364	Biochemistry I	5	NW	A	BBIO364	BBIO200&&BCHEM237,BCHEM239.I		First quarter of biochemistry covering macromolecules, including proteins and enzymes. Includes chemical structure of biological molecules and their interactions, how cells synthesize and degrade biological molecules, and how these activities are organized. Emphasizes how biochemical processes interrelate. Prerequisite: either both B BIO 200 and B CHEM 237, or B CHEM 239. Instructors: White Offered: jointly with B BIO 364; A.
Bothell	BCHEM	365	Biochemistry II	5		W	BBIO365	BBIO364,BCHEM364		Second quarter of biochemistry, covering chemistry of major metabolic pathways, including glycolysis, the Krebs cycle, electron, transport, and metabolism of amino acids and fatty acids. Prerequisite: B BIO 364/B CHEM 364. Offered: jointly with B BIO 365; W.
Bothell	BCHEM	366	Biochemistry Laboratory	3	NW		BBIO366	MBBIO364,BCHEM364		Prerequisite : Minimum 2.0 in B BIO 364 or B CHEM 364. Offered: jointly with B BIO 366.
Bothell	BCHEM	375	Molecular Biology	5		Sp	BBIO375	BBIO220;BBIO360,BBIO364,BCHEM364,GENOME361,BIOC405		As , amino acid metabolism, and protein trafficking and degradation. Prerequisite: B BIO 220; one of B BIO 360, B BIO 364, B CHEM 364, GENOME 361, or BIOC 405. Offered: jointly with B BIO 375; Sp.
Bothell	BCHEM	401	Physical Chemistry I	4	NW, QSR	A		"BPHYS123,STMATH126,BCHEM237;STMATH307,STMATH308,STMATH324


"		"The first in a 2-course physical chemistry sequence. Topics include thermodynamics and its application to chemical systems, properties of ideal and real solutions and systems at equilibrium. Prerequisite: A minimum grade of 2.0 in either B PHYS 123, STMATH 126, or B CHEM 237; and minimum grade of 2.0 in either STMATH 307, STMATH 308, or STMATH 324


 Offered: A."
Bothell	BCHEM	402	Physical Chemistry II	4	NW, QSR	W		BCHEM401		The second in a 2-course physical chemistry sequence. Topics include electrochemistry, chemical kinetics and quantum chemistry and its applications to molecular structure and spectroscopy. Prerequisite: minimum grade of 2.0 in B CHEM 401. Offered: W.
Bothell	BCHEM	403	Physical Chemistry III	4	NW, QSR	Sp		BCHEM402		Introduction to quantum mechanics, molecular structure, spectroscopy, and applications of spectroscopy to molecular systems. The third course in a three-course physical chemistry sequence. Prerequisite: minimum grade of 2.0 in B CHEM 402. Offered: Sp.
Bothell	BCHEM	404	Physical Chemistry Laboratory	4		Sp		BCHEM402		Covers the application of physical chemistry laboratory and data analysis techniques. Focuses upon the practical application of laboratory and computational methods used in the study of thermodynamics, statistical mechanics, kinetics, and spectroscopy. Prerequisite: minimum grade of 2.0 in B CHEM 402. Offered: Sp.
Bothell	BCHEM	426	Instrumental Analysis	5	NW, QSR	W		BCHEM315		Introduction to the modern instrumental methods of analysis with emphasis on optical, spectroscopic, electrochemical, and separation techniques. Includes the introductory principles of basic electronics, along with sample preparation and acquisition/treatment of instrumental and computerized data and results. Prerequisite: minimum grade of 2.0 in B CHEM 315. Offered: W.
Bothell	BCHEM	493	Advanced Topics in Chemistry	1						Covers advanced topics within a particular branch of chemistry (analytical, inorganic, organic, physical, and environmental
Bothell	BCHEM	494	Special Topics in Biochemistry	3	NW, QSR			BCHEM237;BCHEM364		Covers advanced topics in of biochemistry. Covers topics that are in the forefront of current research or those in professional demand. Prerequisite: minimum grade of 2.0 in B CHEM 237; B CHEM 364.
Bothell	BCHEM	495	Investigative Chemistry I	3				&&BCHEM239&&BCHEM242&&BCHEM315		Introduction to the research methods used in chemistry and covers such topics as hypothesis formation, literature review, proposal writing, method of development, and data analysis. Writing intensive course that prepares students for B CHEM 496. Prerequisite: minimum grade of 2.0 in each of B CHEM 239, B CHEM 242, and B CHEM 315.
Bothell	BCHEM	496	Investigative Chemistry II	3				BCHEM495		Students perform independent research, analyze, and present the results of the research in an area of chemistry selected by the instructor. Prerequisite: minimum grade of 2.0 in B CHEM 495.
Bothell	BCHEM	497	Apprenticeship in Chemistry Education	1						For students interested in pursuing careers in education and in teaching chemistry and science subjects. Involves attending lectures as well as assisting a faculty member teaching a particular lab course.
Bothell	BCHEM	498	Independent Study in Chemistry	1						Independent study on a topic or area agreed upon by the instructor and the student.
Bothell	BCHEM	499	Undergraduate Research in Chemistry	1						Undergraduate research on a topic or area agreed upon by the instructor and the student.
Bothell	BCLIM	200	Introduction to Climate Science	5	NW/I&S		BST200			Introduces climate science and global climate change. Topics include the scientific method, earth history, global biogeochemical cycles, population and energy consumption, and greenhouse gas emissions; fundamental climate science, energy conservation, alternative energy; climate and the media; and climate policy. Includes service project around issues of energy or climate. Offered: jointly with BST 200.
Bothell	BCLIM	300	Fundamentals of Weather and Climate	5	NW	A		&&BCUSP124;BCUSP125;BPHYS121;BPHYS122		Comprehensive introduction to the science of the atmosphere and climate systems including: composition and structure of the atmosphere; atmospheric physics; thermodynamic processes; solar and terrestrial radiation; atmospheric dynamics and large-scale circulation; and climate processes and dynamics. Prerequisite: minimum grade of 2.0 in each of B CUSP 124; B CUSP 125; B PHYS 121; and B PHYS 122. Instructors: Jaffe, Salathe Offered: A.
Bothell	BCLIM	320	Impacts of Climate Change	5	I&S/NW	Sp				Surveys climate change implications for natural and human systems, both globally and locally. Topics include natural science, human health, and policy issues; climate system processes, air/water quality, ecosystem services, human health, extreme weather, flooding, snow pack, stream flow, vulnerability assessment, adaptation, and mitigation strategies. Offered: Sp.
Bothell	BCONSC	321	Consciousness Studies	5	I&S/NW	A				Introduces the field of consciousness studies. Explores the interaction of mind and body through scientific studies of dreams, intuition, and intention, and anomalous phenomena. Includes the role of mediation and contemplative practices in physical and psychological well-being. Offered: A.
Bothell	BCONSC	322	Exploration of Consciousness	5	I&S/NW	W		BCONSC321		Deep inquiry into the nature of consciousness and the interaction of mind and body. Topics include the biology of compassion and belief, attention and intention in neuroplasticity, experimental studies of meditation and mental training in promoting psychological, physical health; and the emergence of an integral scientific paradigm. Prerequisite: BCONSC 321. Offered: W.
Bothell	BCONSC	323	Psychology and Science of Dreams	5	I&S/NW	Sp				Explores the psychology and science of dreams. Topics include the history and theories of dreams, modern experimental studies of dreaming and dream content, lucid dreams, contribution of dreams to scientific creativity, and dream incubation and interpretation techniques. Offered: Sp.
Bothell	BCONSC	325	Mind and Matter	5	I&S/NW	Sp		BCONSC321		Explores the relationship between mental and physical events in the constitution and representation of reality. Integrates perspectives from philosophy of mind and modern physics to build insight into the relationship between matter and mind; the nature of consciousness, and possibilities for free will. Prerequisite: BCONSC 321 Offered: Sp.
Bothell	BCONSC	424	Consciousness and the Natural World	5	I&S/NW	Sp		BCONSC322		Explores emerging models of consciousness in the natural world. Topics include scientific and shamanic research about animal and plant consciousness and the ethical implications of this inquiry for human interaction with other species. Prerequisite: BCONSC 322. Offered: Sp.
Bothell	BCONSC	425	Consciousness and Well-Being	5	I&S/NW			BCONSC322		Focuses on understanding the non-local dynamics of human consciousness. Topics include entanglement and attunement as underlying principles of psychological and physical reality; experimental and phenomenological studies of shared consciousness with humans and other species; and contemplative practices that promote individual and societal health and well0being. Prerequisite: BCONSC 322.
Bothell	BEE	215	Fundamentals of Electrical Engineering	5				STMATH126,MATH126,MATH126;PHYS122,BPHYS122		Introduction to electrical engineering. Basic circuit concepts. Mathematical models of components. Kirchhoff's laws. Resistors, sources, capacitors, inductors, and operational amplifiers. Solutions of first and second order linear differential equations associated with basic circuit forms. Prerequisite: STMATH 126, or MATH 126; and PHYS 122, or BPHYS 122.
Bothell	BEE	233	Circuit Theory	5				BEE215		Electric circuit theory. Analysis of circuits with sinusoidal signals. Phasors, system functions, and complex frequency. Frequency response. Computer analysis of electrical circuits. Power and energy. Two port network theory. Laboratory in basic electrical engineering topics. Prerequisite: minimum grade of 1.5 in B EE 215.
Bothell	BEE	235	Continuous Time Linear Systems	5				BEE233;STMATH307,MATH307,AMATH351;PHYS122,BPHYS122;CSS132,CSE142,CSS142,CSS161		Introduction to continuous time signal analysis. Basic signals including impulses, pulses, and unit steps. Periodic signals. Convolution of signals. Fourier series and transforms in discrete and continuous time. Computer laboratory. Prerequisite: minimum grade of 1.5 in B EE 233; either STMATH 307, MATH 307, or AMATH 351 any of which may be taken concurrently; and PHYS 122 or B PHYS 122; and either CSS 132, CSE 142, CSS 142, or CSS 161, which may be taken concurrently.
Bothell	BEE	271	Digital Circuits and Systems	5				CSS132,CSS142,CSE142,CSS161		Overview of digital computer systems. Digital logic, Boolean algebra, combinational and sequential circuits and logic design, programmable logic devices, and the design and operation of digital computers, including ALU, memory, and I/O. Weekly laboratories. Prerequisite: either CSS 132, CSS 142, CSE 142, or CSS 161
Bothell	BEE	331	Devices and Circuits I	5				BEE233,EE233		Physics, characteristics, applications, analysis, and design of circuits using semiconductor diodes and field-effect transistors with an emphasis on large-signal behavior and digital logic circuits. Classroom concepts are reinforced through laboratory experiments and design exercises. Prerequisite: minimum grade of 1.7 in either B EE 233 or E E 233.
Bothell	BEE	332	Devices and Circuits II	5				BEE331		Examines the characteristics and models of bipolar and field-effect transistors, linear acircuit applications, including low and high frequency analysis of differential amplifiers, currents sources, gain stages and output stages, circuitry of op-amps, their configurations, stability and compensation. Prerequisite: minimum grade of 1.8 in B EE 331.
Bothell	BEE	341	Discrete Time Linear Systems	5				BEE235,EE235		Discrete time signals and systems, impulse response, convolution, Z-transforms, discrete time Fourier analysis. Computer laboratory. Prerequisite: minimum grade of 1.7 in either B EE 235 or E E 235.
Bothell	BEE	361	Applied Electrodynamics	5				BEE233;STMATH324;BPHYS123		Introductory electromagnetic field theory and Maxwell's equations in integral and differential forms; uniform plane waves in linear media; boundary conditions and reflection and transmission of waves; guided waves; transmission lines and Smith chart; and electrostatics. Prerequisite: minimum grade of 2.0 B EE 233; STMATH 324; B PHYS 123.
Bothell	BEE	371	The Business of Technology	5			CSS371			Methods for aiding software development, communicating progress to customers/management, and developing marketing strategies for the product. Incorporates social, psychological, and ethical issues. May not be repeated. Offered: jointly with CSS 371.
Bothell	BEE	381	Introduction to Electric Power Generation	5	NW, QSR		BST381	STMATH126,MATH126;BPHYS122		Reviews the design and operation of power plants for the generation of electric power. Covers thermodynamic principles of energy conversion, cycle analysis, combustion, nuclear and hydroelectric power, emerging energy technologies, plant economics, emission controls, and environmental impact. Prerequisite: STMATH 126 or MATH 126; and B PHYS 122. Offered: jointly with BST 381.
Bothell	BEE	417	Digital Communication	5				BEE341;STMATH390		Covers the basic principles and techniques of digital signal transmission and reception. Examines the process of converting analog signals to digital formats, explores various digital modulation schemes, analyzes the limitation imposed by noise on communication systems, and studies the design of optimum receivers. Prerequisite: minimum grade of 1.5 in B EE 341; STMATH 390.  STMATH 390 may be taken concurrently.
Bothell	BEE	425	Microprocessor System Design	5				BEE271&&BEE331		Examines the specification, design of a microprocessor-based computer system that are dedicated to specific application. Covers low-level programing, memory systems, I/O and system debugging. Students design an embedded microprocessor system using computer-aided design tools. Prerequisite: minimum grade of 2.0 in B EE 271 and B EE 331.
Bothell	BEE	433	Electronic Circuit Design	5				BEE332		Provides an understanding of modern analog solid-state circuit design techniques what are used for instrumentation purposes. Emphasizes design techniques using integrated circuits, particularly operational amplifiers. Prerequisite: minimum grade of 1.5 in B EE 332.
Bothell	BEE	436	Biomedical Instrumentation I	5				BEE235;BEE332		Introduction to the basic principles of medical electronic instruments. Covers biopotentials, biosignal amplifiers, electrical safety, the design of clinical electronics and FDA regulations. Students design biomedical signal measurement systems using analog and digital circuits and perform biomedical signal analysis. Prerequisite: B EE 235; B EE 332.
Bothell	BEE	437	Biomedical Instrumentation II	5				BEE332		Introduction to the principles of measuring human vital signals such as blood pressure, heart rate, and respiratory rate. Covers medical imaging techniques (CT, MRI, PET
Bothell	BEE	440	Electronic Test and Measurement	5		Sp		BEE271		Introduction to the principle of metrology and modern electronic testing and measurement. Topics covered include types of testing and design-for-testability techniques such as scan-path, boundary scan and built-in-self test. The understanding of theoretical concepts of testing related subjects are augmented through extensive lab projects using Verilog and Labview tools. Prerequisite: B EE 271. Offered: Sp.
Bothell	BEE	442	Digital Signal Processing	5				BEE341		Examines methods and techniques of digital signal processing. Reviews sampling theorems, A/D and D/A converters, demodulation by quadrature sampling, Z-transform methods, linear shift-invariant systems, difference equations, signal flow graphs for digital networks, canonical forms, design of digital filters, practical considerations, IIR and FIR filters; and digital Fourier transforms and FFT techniques. Prerequisite: minimum grade of 1.5 in B EE 341.
Bothell	BEE	445	Fundamentals of Digital Image Processing	5				BEE233		Introduction to digital image processing emphasizing image processing techniques, image filtering design and its applications. Topics include mathematical foundations for digital manipulation of images; image pre-processing; spatial and frequency-domain filtering, morphological transformations and segmentation. Theoretical foundations and practical applications. Computer Laboratory. Prerequisite: minimum grade of 2.0 in BEE 233.
Bothell	BEE	447	Introduction to Control Systems	5				BEE235		Provides an introduction to analysis and design of control systems with applications ranging across electrical, mechanical, and electromechanical systems. Topics include system modeling, performance and stability analysis using root locus, Bode and Nyquist plots, and designs of PID and lead-lag compensators. Prerequisite: minimum grade of 1.5 in B EE 235.
Bothell	BEE	450	Introduction to Power Electronics	5				MBEE331		Introduction to power electronics. Topics covered include characterization of power semiconductor devices, design of magnetic components and filters, analysis and design of ac-to-dc, dc-to-dc and dc-to-ac power converters. Applications in power supplies are presented. Theoretical concepts and analyses are augmented by simulations and lab projects. Prerequisite: Minimum grade of 2.0 in BEE 331 or equivalent.
Bothell	BEE	451	Introduction to MEMS	5				BEE215;BEE233;BEE331		Develops the basics for microelectromechanical devices (MEMS
Bothell	BEE	454	Introduction to RF and Microwave Engineering	5				BEE361,BEE331,,BEE332		Theory of transmission lines and microwave network analysis techniques are sued to design passive microwave devices. Topics include operational properties of active microwave circuits, antennas, and electromagnetic waves. RF, microwave RADAR and remote sensing systems. Prerequisite: minimum grade of 2.5 in B EE 361, B EE 331, or B EE 332.
Bothell	BEE	455	Introduction to Electrical Machines and Drives	5				MBEE233		Introduction to electrical machines and drives. Topics covered include principles and analyses of electromechanical systems including dc, synchronous and induction machines, both motors and generators. Control strategies for the different machine types are presented. Theoretical concepts are augmented by simulation tools and lab projects. Prerequisite: Minimum grade of 2.0 in BEE 233 or equivalent.
Bothell	BEE	477	Power System Fundamentals	5				BEE233.I		Basic power system analytical concepts, three-phase systems, impedance, steady-state network analysis, normalization, transmission lines, transformers, and synchronous machines. Prerequisite: minimum grade of 1.5 in B EE 233. Instructors: Ghofrani
Bothell	BEE	478	Power System Analysis	5				BEE477		Topics include the iteration and simulation techniques as well as the numerical solutions required to analyze power and energy systems; power flow; symmetrical components; and faulted system analysis and stability study. Prerequisite: minimum grade of 1.5 in B EE 477.
Bothell	BEE	482	Semiconductor Devices	5				BEE332		Covers fundamentals of semiconductor theory: carrier diffusion and drift; concept of direct and indirect energy gap materials, effective mass of mobile carriers; device physics; homo- and heterojunctions, metal-semiconductor junction, bipolar transistor, and MOS transistors. Prerequisite: minimum grade of 1.5 in B EE 332.
Bothell	BEE	484	Sensors and Sensor Systems	5				&&BEE235&&BEE331		Focuses on understanding a broad variety of sensor technologies and their application as systems in everyday use. Provides both a foundation to move into a particular area of sensor technology and also a means to apply appropriate sensors for particular applications. Prerequisite: minimum grade of 1.5 in both B EE 235 and B EE 331.
Bothell	BEE	486	Fundamentals of Integrated Circuit Technology	5				BEE332		Introduces the fundamentals of IC technologies. Covers the microelectronic processing technology, including evaporation, sputtering, epitaxial growth, diffusion, ion implantation, oxidation, chemical vapor deposition, and photoresists. Introduces the design considerations for transistors, materials and process characterization, and future trends. Prerequisite: minimum grade of 1.5 in B EE 332.
Bothell	BEE	490	Special Topics in Electrical Engineering	1						Explores special topics in electrical engineering.
Bothell	BEE	495	Capstone Project in Electrical Engineering I	2		A,W,Sp		&&BEE332&&BEE371&&BEE425		Sp .
Bothell	BEE	496	Capstone Project in Electrical Engineering II	3		A,W,Sp		BEE495.I		Sp .
Bothell	BEE	498	Independent Study in Electrical Engineering	1						Independent study on a topic or area agreed upon by the instructor and student.
Bothell	BEE	499	Undergraduate Research in Electrical Engineering	1						Undergraduate research on a topic agreed upon by the instructor and student.
Bothell	BEE	503	Circuit Analysis	4						Introduction to basic circuit elements. Analysis of DC and AC circuits consisting of resistors, capacitors, inductors, voltage and current sources using ohm's law, Kirchhoff's laws, and other circuit theorems. Power and energy. Transient and steady-state analysis of basic electric circuits using Laplace-transform. Introduction to operational amplifier. Includes laboratory.
Bothell	BEE	504	Device Electronics	4				BEE503		Introduces the characteristics and application of three electronic devices, diodes, field-effect and bipolar junction transistors. Topics include physics and characteristics of the devices, small-signal and large-signal analysis, operational amplifiers and design of digital logic circuits. Laboratory. Prerequisite: minimum grade of 1.5 in BEE 503.
Bothell	BEE	505	Digital Systems	2						Introduction to the design and understand of digital circuits and systems. Topics include: digital logic gates, Boolean algebra, logic minimization using Karnaugh Maps, sequential and combinational circuit design, digital building blocks such as decoders and multiplexers, number representation in digital circuits.
Bothell	BEE	506	Power Systems	2				BEE503		Basic power system analytical concepts, three-phase systems, phasors, impedance, normalization, transmission lines, and transformers. Prerequisite: minimum grade of 2.0 in B EE 503.
Bothell	BEE	507	Signals and Systems	4				BEE503		Introduces representation and classifications of continuous and discrete time signals. Topics include time domain analysis of Linear Time Invariant (LTI
Bothell	BEE	509	Engineering Simulations	2						View are introduced and intensively used in simulating design and analysis from several disciplines of electrical engineering such as signal processing, circuit design, system fault analysis, and instrumentation interface.
Bothell	BEE	510	Probability and Random Processes for Electrical Engineering	5				STMATH390		Covers basic probability and random processes and their applications to engineering. Topics include probability concepts, random variables and vectors, expectations, moments, moment-generating and characteristic functions, random processes, auto-correlation, power spectral density, linear filtering of random signals, and introduction to estimation and detection. Prerequisite: STMATH 390 or equivalent.
Bothell	BEE	511	Signal Processing I	5						Introduces basic digital signal processing techniques for analysis of systems and designing of digital filters. Topics include time-domain and frequency-domain analysis of discrete-time signals and systems, z-transforms; FFT; sampling and reconstruction; design of digital filters; and multi-rate signal processing.
Bothell	BEE	512	Signal Processing II	5				BEE510;BEE511		Introduces statistical signal processing which deals with random signals, their modeling, characterization, and transformation to extract useful information about the underlying mechanism that generates them. Topics include: signal modeling; optimum filtering; linear prediction and estimation; spectrum estimation; and adaptive filtering. Prerequisite: B EE 510; B EE 511.
Bothell	BEE	515	Digital Image Processing Applications	5				BEE510		Focuses on image processing techniques, image filtering design, and its applications to images acquired from various imaging techniques. Topics include spatial and frequency-domain image filtering, image reconstruction, image segmentation, color, and morphological transformation techniques, understanding and replicating methodologies from research papers. Computer Laboratory. Prerequisite: minimum 2.7 in BEE 510.
Bothell	BEE	517	Wireless Communications I	5				BEE510		Introduces fundamental principles of wireless communications. This course is the first of a two-course sequence. Topics include: digital modulation techniques; demodulation and detection of signals in Gaussian channels; principles of cellular communications; characteristics and modeling of wireless channels; bit-error-rate (BER
Bothell	BEE	518	Wireless Communications II	5				BEE517		Studies underlying theories and practices of advanced techniques of modern wireless communications. This course is the second of a two-course sequence. Covers: Convolutional channel coding and decoding; Intersymbol Interference (ISI
Bothell	BEE	520	Predictive Learning from Data	5				BEE510		Concepts of predictive learning algorithms for supervised and unsupervised learning tasks. Topics include linear models (regression, linear discriminant analysis
Bothell	BEE	525	Embedded Systems Design	5				BEE425,CSS427		Focuses on course design, testing, and validation of modern embedded systems and systems-on-silicon. Topics include introduction to embedded programming languages for hardware and software, designing with FPGA cores, real-time operating systems, and modern synthesis tools. Prerequisite: Either B EE 425, CSS 427 or equivalent microprocessor courses, industrial experience or consent of the instructor.
Bothell	BEE	526	Advanced Topics in Embedded Systems Design	5				BEE425,CSS427,BEE525		Focuses on debugging, validation and system integration of embedded systems and systems-on-silicon. Topics include design and validation of mission-critical hardware and software, performance optimization techniques and hardware-assisted debug and validation. Prerequisite: A minimum grade of 2.5 in either B EE 425, CSS 427, or B EE 525.
Bothell	BEE	531	Acoustical Engineering: Fundamentals	5						Covers underlying physics of underwater acoustics and of medical ultrasound systems. Gives to students a means of estimating important ultrasound parameters using numerical simulations, algebraic techniques, and laboratory-based measurements. As part of their work students will design a basic ultrasound device Prerequisite: working knowledge of MATLAB and wave physics.
Bothell	BEE	532	Acoustical Engineering: Medical Devices	5		W		BEE531		Analysis of advanced applications of diagnostic and therapeutic ultrasound systems to brain and to peripheral tissue. Algebraic estimation of physical forces exerted by ultrasound and of associated biological responses. Literature review of ultrasound application to brain and peripheral tissue. Prerequisite: minimum grade of 2.0 in B EE 531. Offered: W.
Bothell	BEE	533	Biomedical Devices and Instrumentation	5						Introduction to biopotential signal; design and analysis of biomedical devices and instrumentation to acquire biosignal. FDA regulation consideration; introduction to medical imaging and signal processing including ultrasound imaging. Hardware design and simulations. There is a lab component in the class.
Bothell	BEE	542	Solar Cells	5						Provides balanced study of various solar cell technologies by covering renewable energy resources, photovoltaic basics and systems, the state-of-the-art solar cell technologies, manufacturing advancement, and current engineering challenges. Also provides hands-on experience in solar cell fabrication and characterization.
Bothell	BEE	545	Complementary Metal Oxide Semiconductors I	5						Studies complementary metal oxide semiconductor (CMOS
Bothell	BEE	546	CMOS II	5				BEE545,BEE545CMOSI		Provides hands-on laboratory experience for fabrication and testing of CMOS transistors. CMOS inverters will be fabricated and tested. Various CMOS fabrication technologies and equipment will be used including a mask aligner, furnace, metal sputter, and spin-coater. Prerequisite: 2.7 or greater in B EE 545 CMOS I.
Bothell	BEE	550	Introduction to Power Electronics	5				MBEE331		Introduction to power electronics. Topics covered include characterization of power semiconductor devices, design of magnetic components and filters, analysis and design of ac-to-dc, dc-to-dc and dc-to-ac power converters. Applications in power supplies are presented. Theoretical concepts and analyses are augmented by simulations and lab projects. Prerequisite: Minimum grade of 2.0 in BEE 331 or equivalent.
Bothell	BEE	551	Introduction to MEMS	5						Develops the basics for microelectromechanical devices and systems including micro-actuators, micro-sensors, and micro-motors, principles of operation, different micromachining techniques (surface and bulk micromachining
Bothell	BEE	552	Biomedical Microsystems	5				BEE551		Develops multidisciplinary knowledge in microfabrication, sensor development, surface modification essential for designing and implementing biomedical devices and systems. Specific real-world systems will be fabricated, characterized and optimized. Prerequisite: B EE 551
Bothell	BEE	554	Planar RF and Microwave Engineering I: Passive Circuits and Networks	5						Provides a project-based radio frequency (RF
Bothell	BEE	555	Introduction to Electrical Machines and Drives	5				MBEE233		Introduction to electrical machines and drives. Topics covered include principles and analyses of electromechanical systems including dc, synchronous and induction machines, both motors and generators. Control strategies for the different machine types are presented. Theoretical concepts are augmented by simulation tools and lab projects. Prerequisite: Minimum grade of 2.0 in BEE 233 or equivalent.
Bothell	BEE	571	Power System Analysis	5						Topics include the iteration and simulation techniques as well as the numerical solutions required to analyze and power and energy systems; power flow; symmetrical components; faulted system analysis; stability study; and computer usage to simulate large-scale power systems.
Bothell	BEE	572	Power System Operations	5				BEE571		Topics include: electric power grid and its operation in the United States; characteristics of generating units; power/load flow analysis; economic dispatch; unit commitment; optimal power flow; and introduction of renewable energy generation such as wind and solar energy and their integration into the grid. Prerequisite: minimum grade of 1.5 in B EE 571.
Bothell	BEE	590	Special Topics in Electrical Engineering	5						Address contemporary topics in electrical engineering focused on emerging methods and technologies, critical issues facing disciplines within and connected with trends in research, critical theory and/or other topics important to the field.
Bothell	BEE	599	Electrical Engineeering Graduate Seminar	1						Examines current research and technological trends in electrical engineering and related fields of interest of UWB faculty. Faculty demonstrate how to lead a seminar session, followed by graduate students leading the seminar session in the following week and presenting their own research findings.
Bothell	BEE	600	Independent Study or Research							Graduate research on electrical engineering topics conducted under the direction of one or more instructors
Bothell	BEE	601	Internship	1						Graduate internship under the supervision of an EE faculty member. Credit/no-credit only.
Bothell	BEE	700	Master's Thesis							Graduate Research to prepare for and complete the requirements for a thesis defense. Credit/no-credit only.
Bothell	BENGR	310	Computation Physical Modeling	5		A,W		STMATH307		Computational methods for analyzing mathematical representations of physical processes. Development of judgment for mathematical tool selection and identification of plausible but incorrect computational solutions and movement to correct solutions. Taught via in-class examples and programming with computational linear algebra manifest in MATLAB. Prerequisite: minimum grade of 2.0 in STMATH 307. Offered: AW.
Bothell	BENGR	320	Fundamentals of Materials Science	4		A,W		BCHEM143;&&BCHEM144		Properties of metals, ceramics, polymers, and composites in relation to their internal subatomic, microscopic, and macroscopic structures. Incorporates materials testing, analysis of failure, and engineering of materials to achieve desired function and performance. Prerequisite: a minimum grade of 2.0 in B CHEM 143; and a minimum grade of 2.0 in B CHEM 144. Offered: AW.
Bothell	BENGR	321	Materials Engineering Lab	2		A,W,Sp		BME222;&&BENGR320,		Sp .
Bothell	BMATH	121	Algebraic and Quantitative Reasoning	5	QSR	A,W,Sp				Explores how numbers can be used to inform decisions about everyday life. Investigates numerical concepts, graphical displays, proportional relationships, equations, functions, and linear, exponential and other mathematical models. Develops conceptual and procedural tools that support the use of key mathematical concepts in a variety of contexts. Offered: AWSp.
Bothell	BMATH	122	Precalculus I: Algebraic Functions	5	QSR	A,W,Sp		BMATH121,147		Introduces functions and their multiple representations. Explores linear, quadratic, polynomial, and rational functions. Emphasis on conceptual understanding, application, and symbolic manipulation skill throughout the course. Prerequisite: either a minimum grade of 2.5 in B MATH 121, or a score of 147-150 on the MPT-GSA assessment test.  Offered: AWSp.
