Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Tacoma	TRELIG	467	PHILOSOPHY OF RELIGION	5	I&S					Examines selected topics in the philosophy of religion from a particular religious tradition. Focuses on arguments for the existence of God; the problem of evil; atheism; faith; religious experience and revelation; the attributes of God; miracles; immorality; and the relation between religion and morality.   May be repeated with instructor permission.
Tacoma	TSOC	165	Introduction to Sociology: Developing the Sociological Imagination	5	I&S, DIV					Surveys social issues such as race, social class, and gender using sociological theories and perspectives. Introduces sociological methods and the relationship between research and public policy. Examines how individuals and organizations have used sociological theories to institute social change.
Tacoma	TSOC	265	Race and Ethnicity in the United States	5	I&S, DIV					Introduces issues of race and ethnicity in the United States, particularly the social construction of race, and its effects on policies throughout history. Examines social movements (from the mid-1800s - present
Tacoma	TSOC	270	Introduction to Asian American: Sociological and Interdisciplinary Perspectives	5	I&S, DIV					Introduces Asian American studies from sociological and interdisciplinary perspectives. Critically examines diverse Asian American experiences, nineteenth to twenty-first century, including contemporary issues of race, class, gender, and sexuality; immigration, labor and citizenship; war and colonialism; educational attainment; media, arts and popular culture; family relations; political movements and transnationalism.
Tacoma	TSOC	335	Social Class and Inequality	5	I&S, DIV					Examines the problem of persistent urban poverty in the United States. Explores the differential risk of poverty experienced by racial and ethnic groups and by women and children in the context of the major theories of class stratification. Also discusses the factors that lead to extreme-poverty neighborhoods, how these environments affect the life chances of residents, survival strategies of the poor, and public policy implications.
Tacoma	TSOC	346	The History of Childhood and the Family in the United States	5	I&S					Examines changing experiences and forms of childhood and family life over the course of U.S. history. Relates those experiences and forms to their political and economic contexts, considers explanations for historical alterations, and explores social and ideological implications of contemporary childhood and family life as mediated by class and ethnicity.
Tacoma	TSOC	365	Advanced Sociological Theories of Race and Ethnicity	5	I&S			TSOC265		Contemporary sociological and interdisciplinary theories of race and ethnicity that shape the field of race studies and political movements.  Examines theories that explain institutional and structural forms of inequality including racial formation theory, systemic racism, racialized social system, settler colonialism, and critical race theory. Prerequisite: T SOC 265.
Tacoma	TSOC	369	Diversity in Adulthood	5	I&S					Assesses the diversity of personal styles within the class (emotional patterns, personality, learning, and behavior
Tacoma	TSOC	432	Schooling in the United States	5	I&S					Explores the history of formal education in the U.S. with special consideration of the forms and content of schooling for working people, women, and minority populations. Examines specific forms of schooling, educational reform, changes in pedagogy and structure, and the relationships between schooling and other features of the historical landscape.
Tacoma	TSOC	433	Household and Family in Comparative Perspective	5	I&S					Explores cross-cultural changes and continuities in family life and household organization in selected societies. Examines creation of various family and household forms and their relation to wide-scale economic, political, and social change. Studies the impact of power relations (gender, generation, class, ethnicity/race, etc.
Tacoma	TSOC	434	Women, Race, and Class: Identity and Intergroup Relations	5	I&S, DIV					Explores interlocking effects of race, ethnicity, class, gender, and sexuality on the life experiences of women in the U.S. Includes: impact of race, ethnicity, and racism on social institutions; women's experiences of racism; struggles of anti-racist women; relationship between racial, class, and sexual identities and feminism, development of dialogue and coalitions between women.
Tacoma	TSOC	436	History of Social Welfare Policy in the United States	5	I&S					Explores welfare policy in the United States from the colonial era to the present. Covers history of individual and governmental relief efforts; changing definitions of the poor and poverty; and the origins of our current welfare system.
Tacoma	TSOC	437	Immigration Today	5	I&S					Examines changing causes and patterns of post-1965 immigration from global and interdisciplinary perspectives. Topics may include: role of immigrants in changing global economy; interactions between immigrants and residents in communities, schools, workplaces; challenges of adaptation for immigrant children; new forms of citizenship and national identity. Compares Europe and United States.
Tacoma	TSOC	439	Fieldwork and Interviewing in Communities	5	I&S					Assists students in developing skills as qualitative researchers in communities, particularly fieldwork and in-depth interviewing. Explores theoretical, ethical, and methodological dimensions. Includes reading and discussing examples of fieldwork and carrying out students' own projects in the field.
Tacoma	TSOC	446	Family Relationships and Diverse Family Forms in the United States	5	I&S					Explores cross-cultural changes and continuities in family life and household organization in selected societies. Explores development of family and household forms and their relation to wide-scale economic, political, and social change. Studies impact of power relations within and beyond the family.
Tacoma	TSOC	447	AIDS and American Society	5	I&S					Examines the impact of the AIDS epidemic on American society, including the lives of persons with AIDS and people who are HIV-positive; the gay community, minority communities, and the American public, more broadly; Americans' concepts of health, illness, and sexuality; and the medical care system and public-health policy. Offered at Olympic Community College/Bremerton.
Tacoma	TSOC	455	The Sociology of Gender	5	I&S, DIV					Explores biological and social bases of gender differences; ways in which changing social definitions of womanhood and manhood affect self-perceptions, opportunities, and behaviors. Examines social movements and theories which challenge traditional roles of men and women in U.S. society, and those which question the benefits of liberation.
Tacoma	TSOC	456	Rural Societies and Development	5	I&S					Explores Third World development issues (economic, political, and social
Tacoma	TSOC	460	Demographic Methods: Analyzing Race, Class, and Gender	5	I&S, DIV					Provides students with an understanding of how, when, and why descriptive statistics are generated. Students generate, collect, analyze, and critically assess description statistics, particularly demographic data on race, class, and gender.
Tacoma	TSOC	470	Qualitative Research: Inquiry and Methods	5						Provides students with an understanding of how, when, and the reason why qualitative research is conducted. Covers common techniques used to conduct fieldwork.
Tacoma	TSOC	534	Women, Race, and Class: Identity and Intergroup Relations	5						Explores interlocking effects of race, ethnicity, class, gender, and sexuality on public policy and the life experiences of women around the world. Includes: impact of race, ethnicity, and racism on social institutions; women's experiences of racism; struggles of anti-racist women; and development of dialogue and coalitions between women.
Tacoma	TSOC	555	Sociology of Gender	5						Explores biological and social bases of gender differences; ways in which changing social definitions of womanhood and manhood affect self-perceptions, opportunities, and behaviors. Examines social movements and theories which challenge traditional roles of men and women in U.S. society, and those which question the benefits of liberation.
Tacoma	TSOC	560	Demographic Methods: Analyzing Race, Class, and Gender	5						Provides students with an understanding of how, when, and why descriptive statistics are generated. Students generate, collect, analyze, and critically assess description statistics, particularly demographic data on race, class, and gender.
Tacoma	TSOC	570	Qualitative Research: Inquiry and Methods	5						Provides students with an understanding of how, when, and the reason why qualitative research is conducted. Covers common techniques used to conduct fieldwork.
Tacoma	TSPAN	101	Elementary Spanish	5						
Tacoma	TSPAN	102	Elementary Spanish	5				TSPAN101,TSPAN121,176		"CAPE placement exam.
"
Tacoma	TSPAN	103	Elementary Spanish	5				TSPAN102,TSPAN110,TSPAN122,226		CAPE placement exam.
Tacoma	TSPAN	199	Foreign Study - Elementary	2						Elementary instruction in approved foreign study program. Students who wish to satisfy foreign language proficiency requirement must see the departmental adviser and may be required to take additional courses through 103.
Tacoma	TSPAN	201	Intermediate	5	VLPA			TSPAN103,TSPAN123,TSPAN134,276		Intensive practice in speaking, reading, and writing. Review of Spanish grammar. Oral practice based on literary and cultural readings. Prerequisite: either TSPAN 103, TSPAN 123, TSPAN 134, score of 276-325 on WebCAPE placement exam.
Tacoma	TSPAN	202	Intermediate	5	VLPA			TSPAN201,326		Intensive practice in speaking, reading, and writing. Review of Spanish grammar. Oral practice based on literary and cultural readings. Prerequisite: either TSPAN 201 or score of 326-375 on WebCAPE placement exam.
Tacoma	TSPAN	203	Intermediate	5	VLPA			TSPAN202,TSPAN210,376		Intensive practice in speaking, reading, and writing. Review of Spanish grammar. Oral practice based on literary and cultural readings. Prerequisite: either TSPAN 202, TSPAN 210, or score of 376-450 on WebCAPE placement exam.
Tacoma	TSPAN	210	Accelerated Intermediate Spanish	5	VLPA			TSPAN103,TSPAN123,TSPAN134,276		Merges SPAN 201 and SPAN 202. Designed to build listening, speaking, reading, and writing skills and to expand knowledge of culture and literature of the Spanish-speaking world. Combines classroom experience with accelerated Web-enhanced activities provided through Spain's Instituto Cervantes. Prerequisite: either TSPAN 103, TSPAN 123, or TSPAN 134 or score of 276-375 on WebCAPE placement exam.
Tacoma	TSPAN	299	Foreign Study - Intermediate	2	VLPA					Intermediate instruction in approved foreign study program. Further study at 200 level subject to placement test score.
Tacoma	TSPAN	301	Spanish Grammar and Lexicon	5	VLPA			TSPAN203,TSPAN9,TSPAN300,451		Reviews Spanish grammar structures and vocabulary to develop students' capacity to understand and express themselves in Spanish with more accuracy. Helps students master concepts required for advance reading, writing, and oral proficiency. Prerequisite: either TSPAN 203,TSPAN9,5 credits of a TSPAN 300-level or higher course, or score of 451 or higher on the WebCAPE placement exam.
Tacoma	TSPAN	302	Spanish Conversation	5	VLPA			TSPAN203,TSPAN9,TSPAN300,451		Emphasizes oral proficiency and listening comprehension using film, television, music, journalistic, and literary texts as a way to understand linguistic and cultural diversity within the Spanish-speaking world. Prerequisite: either TSPAN 203,TSPAN9,5 credits of a TSPAN 300-level or higher course, or score of 451 or higher on the WebCAPE placement exam.
Tacoma	TSPAN	303	Spanish Stylistics and Composition	5	VLPA			TSPAN203,TSPAN9,TSPAN300,451		Develops writing skills for a wide variety of purposes, with activities to build vocabulary and strengthen knowledge of grammar. Includes pre-writing exercises, peer-editing and revision of texts, plus introduction to translation. Prerequisite: either TSPAN 203,TSPAN9,5 credits of a TSPAN 300-level or higher course, or score of 451 or higher on WebCAPE placement exam.
Tacoma	TSPAN	315	Business Communication in Spanish	5	VLPA			S300		Develops Spanish language skills (reading, writing, speaking, and listening
Tacoma	TSPAN	335	Hispanic Linguistics	5	VLPA					Focuses on factors that affect the Spanish language (including phonetics, phonology, morphology, syntax, semantics, and pragmatics
Tacoma	TSPAN	345	Spanish for Community Engagement	5	I&S, DIV			S300		Explores issues impacting Latino/a communities in Tacoma and beyond, while enabling students to use and improve Spanish language skills in practical contexts. In Spanish and requires 16 hours of community engagement with a local organization. Prerequisite: 5 credits of Spanish language at 300 level or higher.
Tacoma	TSPAN	348	Writing and the Research Process	5	VLPA			S300		Offers students the opportunity to develop their Spanish-language writing, speaking, reading, and listening skills while also learning how to carry out different kinds of research, design research projects, and produce a variety of written texts. Prerequisite: minimum of 5 credits of Spanish language at 300-level or higher.
Tacoma	TSPAN	351	Introduction to Hispanic Literary Studies	5	VLPA			S300		Introduces techniques of literary analysis, as applied to examples of narrative, poetry, and theater from Spain, Spanish American, and U.S. Latino culture. Taught in Spanish. Prerequisite: minimum of 5 credits of Spanish language at 300-level or higher.
Tacoma	TSPAN	352	Introduction to Hispanic Cultural Studies	5	VLPA			S300		Acquaints students with different approaches to cultural studies, using key notions of elite, mass and folk culture of Spanish-speaking societies and examples. Topics include globalization/ modernization vs. tradition; transculturation vs. assimilation; community; family and tradition; gender and race; class. Taught in Spanish. Prerequisite: minimum of 5 credits of Spanish language at 300-level or higher.
Tacoma	TSPAN	361	Mexican Film	5	VLPA			TSPAN351,TSPAN352;300		Familiarizes students with important trends in cinema and culture in Mexico through the analysis and study of representative films, directors, and cultural movements. Taught in Spanish. Prerequisite: TSPAN 351 or TSPAN 352; and one other 300- or 400-level Spanish course.
Tacoma	TSPAN	371	The Hispanic Caribbean	5	VLPA			00,400		Analyzes significant trends in the Hispanic Caribbean through literature and other forms of cultural production, including art, music, folklore, and film. Taught in Spanish. Prerequisite: either one 300-level TSPAN course, or one 400-level TSPAN course
Tacoma	TSPAN	374	Hispanic Culture Through Film	5	VLPA			S300		Introduces students to the cinema of the Spanish-speaking world and explores films within various national contexts. Explores issues related to politics, social change, gender, class, and ethnicity. Taught in Spanish. Prerequisite: minimum of 5 credits of Spanish language at 300-level or higher.
Tacoma	TSPAN	376	Hispanic Film Directors	5	VLPA			S300		Examines cultural and aesthetic issues related to specific Hispanic film directors. Explores issues of cultural identity as it relates to gender, race, and socio-economic status. Taught in Spanish. Prerequisite: minimum of 5 credits of Spanish language at 300-level or higher.
Tacoma	TSPAN	388	Contemporary United States Latina/o Literature	5	VLPA, DIV			S300		Focuses on contemporary literature by U.S.-based Chicana/o, Puerto Rican, Cuban American, and Dominican American authors from the 1960s to the present with attention to hybrid culture(s
Tacoma	TSPAN	393	Foreign Study	2	VLPA					Study in Spanish speaking country outside the standard Spanish curriculum of the University of Washington. Prerequisite: 5 credits of 300-level or higher TSPAN coursework.
Tacoma	TSPAN	420	Advanced Spanish Grammar	5	VLPA					Acquaints students with more complex grammatical structures, with attention to idiomatic language uses and structures. Taught in Spanish. Prerequisite: minimum of 10 credits of upper-division Spanish language.
Tacoma	TSPAN	425	Advanced Communication Skills	5	VLPA			S300		Promotes higher level proficiency in spoken and written Spanish. Examines regional differences, formal and informal styles of communication, cultural notions related to specific speech patterns, and social interactions. Develops idiomatic knowledge of the language. Taught in Spanish. Prerequisite: minimum of 10 credits of Spanish language at the 300-level or higher.
Tacoma	TSPAN	430	Translation Techniques and Practices	5	VLPA					Focuses on theory, practice, and mechanics of translation of a wide variety of texts, literary, and non-literary. Prerequisite: minimum of 10 credits of upper-division Spanish language.
Tacoma	TSPAN	451	Hispanic Women Writers	5	VLPA			TSPAN351,TSPAN352;300		Analyzes novels, short stories, poetry, testimony, drama, and essays by contemporary Hispanic women writers. Includes themes such as dictatorship, political and sexual repression, gender constructions, colonialism, racism, class issues, etc. Taught in Spanish. Prerequisite: TSPAN 351 or TSPAN 352; and one other 300- or 400-level Spanish course.
Tacoma	TSPAN	464	Mexican Literature and Culture	5	VLPA			TSPAN351,TSPAN352;300		Analyzes significant trends in Mexican culture through literature and other forms of cultural production, including art, music, folklore, and film/television/print media. Taught in Spanish. Prerequisite: TSPAN 351 or TSPAN 352; and one other 300- or 400-level Spanish course.
Tacoma	TSPAN	480	Contemporary Spanish Culture	5	VLPA			TSPAN351,TSPAN352;300		Analyzes significant historical, social, and political events in contemporary Spain through literature and other forms of cultural production, including art, music, dance, and film. Taught in Spanish. Cannot be taken for credit if credit earned in T HISP 490. Prerequisite: TSPAN 351 or TSPAN 352; and one other 300- or 400-level Spanish course.
Tacoma	TSPAN	496	Experiential Learning in Spanish	1				TSPAN301;TSPAN302;TSPAN303;TSPAN351;TSPAN352		Engages students in an individualized project that combines academic and work experience in the local Spanish-speaking community. Supplements and enhances formal in-class language training. Taught in Spanish. Prerequisite: TSPAN 301; TSPAN 302; TSPAN 303; TSPAN 351; TSPAN 352. Credit/no-credit only.
Tacoma	TUNIV	101	Introduction to Interdisciplinary Study	2						Credit/no-credit only.
Tacoma	TUNIV	110	Introduction to Educational Equity and College Access	2		A,W,Sp	TCORE110			Sp .
Tacoma	TUNIV	200	The Social-Digital: Tools and Activism for the 21st Century	2		A,W,Sp				Sp .
Tacoma	TUNIV	250	Husky Success Quest	2						Quest assessment.
Tacoma	TWOMN	101	Introduction to Women's Studies	5	I&S					Surveys the roles and status of women in the US; the process of gender socialization; the intersection of gender with identities such as race, class, and sexual orientation; the history and experience of women; and feminist theory and practice.
Tacoma	TWOMN	205	Introduction to Masculinities	5	I&S					Examines the key concepts of masculinities studies, analyzes the roles that men adopt, and explores how these roles are implicated in the development of male identity. Also explores the diversity of masculinities within American society.
Tacoma	TWOMN	211	Women in Science	5	I&S, DIV					Examines the contribution of women in science and technology throughout history and the impact these women have made on society. Emphasizes the effects of institutions, work, family, and mentors on the development of women in science and technology.
Tacoma	TWOMN	250	Seminar in Service Learning: A Feminist Approach	5	I&S					Introduces students to a variety of different Tacoma agencies and requires them to participate in service projects that connect feminist theory to work being done in the community by local organizations. Uses blogs, wikis, and other new media to facilitate online reflection and class discussion.
Tacoma	TWOMN	251	Popular Culture and Gender	5	I&S, DIV					Introduces the ways in which masculinity and femininity are produced through popular culture. Analyzes cultural product such as movies, advertisements, images, books, toys, etc. to understand how gender is constructed, how these constructions become cultural norms, and how these popular assumptions about gender impact our own lives.
Tacoma	TWOMN	302	Research Methods in Women Studies	5	I&S					Explores appropriate research methodologies for interdisciplinary work in women studies. Examines current debates and issues in feminist methodologies and critiques of methodology. Use of historical documents and theoretical texts. Computer applications in research in women studies.
Tacoma	TWOMN	345	Women and Work in the United States	5	I&S					Studies the fundamental changes and continuities in women's work lives in the context of U.S. economic development. Examines multiplicity and diversity of women's work contributions, both paid and unpaid. Highlights both the commonalties among women's work experiences and the differences with regard to life-cycle stage, occupation, and race/ethnicity.
Tacoma	TWOMN	347	History of Women in the United States	5	I&S					Surveys the history of women in the United States from the 1600s to the present. Explores social, political, and economic forces that have shaped women's lives, and the diversity of women's experiences rooted in class, race, and ethnicity. Considers the contributions of women's history to the larger discipline of history.
Tacoma	TWOMN	420	Women in the Global Economy	5	I&S					"Explores impact of ""modernization"" and ""development"" on status and roles of women in selected Western and non-Western societies. Critical analysis of assumptions about women's responses to social change which have guided research, development planning. Examines cultural practices, economic arrangements, government policies to understand opportunities and obstacles confronting women in developing countries today."
Tacoma	TWOMN	434	Women's Voices: Transnational Testimonials	5	I&S					"Explores the ""testimonials"" of women from selected regions in Africa, the Middle East, and Latin America. Examines women's voices in testimonial, autobiographical, biographical, ethnographic, and fictional literature. Discusses historical and sociological significance of women's '""testimonials'. Explores issues of race/ethnicity, class, and gender."
Tacoma	TWOMN	455	Contemporary Theories in Gender and Sexuality Studies	5	I&S					Examines contemporary and influential theories in gender-sexuality studies. Delves into feminist theory and the production of knowledge to consider the history of different schools of thought including emergent theories to challenge prevailing ways of thinking and theorizing gender studies and consider its political, social, and cultural legacies. Recommended: TWOMN 101.
Tacoma	TWOMN	460	Men, Masculinities, and Emotions	5	I&S					Explores the myths and realities of the emotions of men. Analyzes theories and research that illuminate how men experience and perform emotions through the lens of masculinities studies and various social science disciplines. Identities implications for the psychosocial health of men and women.
Tacoma	TWRT	101	Writing Ready	2						Provides a foundation in college-level writing before enrolling in Introduction to Academic Writing and the first-year program. Introduces reading and composing skills needed for successful writing in academic settings, including close readings, critical thinking, and writing in response to others' ideas.
Tacoma	TWRT	111	Discourse Foundations	2				TWRT120,TWRT121,TCORE101		Helps improve academic writing skills by focusing on students' own writing practices. Teaches reading skills to comprehend and analyze complex texts, review and analyze grammar structures as they appear in academic writing, and build advanced vocabulary. Prerequisite: either TWRT 120, TWRT 121, or TCORE 101; must be taken concurrently . Credit/no-credit only.
Tacoma	TWRT	112	Introduction to Academic Writing	5						Continues introduction to the principles of argument, including critical thinking, analytical reading skills, and research and writing skills needed for academic writing. Also covers skills for managing the writing process and how to transfer learning to other disciplinary contexts of writing.
Tacoma	TWRT	120	Academic Writing I	5		A,W				Introduces principles of argument, critical thinking, reflection, analytical reading, writing, and research practices needed for academic writing. Covers skills for managing the writing process and how to transfer learning to other disciplinary contexts for writing as part of first of a two-course sequence. Credit/no-credit only. Offered: AW.
Tacoma	TWRT	121	Academic Writing II	5		W,Sp		TWRT120		Reinforces and engages more deeply with principles of argument, critical thinking, reflection, analytical reading, writing, and research practices needed for academic writing. Covers skills for managing the writing process and how to transfer learning to other disciplinary contexts for writing as second part of a two-course sequence. Prerequisite: TWRT 120. Offered: WSp.
Tacoma	TWRT	200	Introduction to Creative Writing	5	VLPA					Introduces several genres and explores the creative writing process and terminology of imaginative expression.
Tacoma	TWRT	211	Argument and Research in Writing	5				TWRT112,TWRT121,TCORE101,ENGL131		Focuses on writing critical analyses of texts in the arts and sciences. Emphasizes close reading, critical thinking, and developing well-supported arguments as well as advanced library research skills. Stresses managing the writing process so that good work can be produced within given time constraints. Prepares students for upper-division writing tasks. Prerequisite: minimum 2.0 grade in either TWRT 112, TWRT 121, T CORE 101, or ENGL 131.
Tacoma	TWRT	270	Poetry Writing	5	VLPA					Introduces students to the craft and process of poetry writing from initial draft to advanced revision. Explores current writing styles, poetic forms, and various aesthetic issues. Students discuss craft, assigned writings, and share work with other class members.
Tacoma	TWRT	274	Spoken Word Poetry	5	VLPA, DIV					Introduces students to creating spoken word performances and studying spoken word and slam poetry by analyzing its composition, performance, and social and historical contexts. Develops critical studies relevant to the U.S. rooted in social theories of race, gender, ethnicity and disability, and concepts related to inequality and exclusion.
Tacoma	TWRT	280	Fiction Writing	5	VLPA					Introduces the process and techniques of fiction writing. Readings familiarize students with various writing styles and strategies of other writers. Students discuss craft, the assigned readings, and share work with other class members.
Tacoma	TWRT	287	Creative Nonfiction Writing	5	VLPA					Builds narrative and descriptive skills in several genres of creative nonfiction, including the personal essay, feature articles for general trade magazines, or the literary essay. Includes reading of models and writers' workshops to provide feedback on drafts.
Tacoma	TWRT	291	Technical Communication in the Workplace	5				TCORE101,TWRT112,TWRT121,TWRT211		Teaches objective-oriented and audience-centered communication for the workplace, while focusing on key genres of technical communication - reports, proposals, manual, and document design - essential for success in the professional world. Prerequisite: a minimum grade of 2.0 in either T CORE 101, TWRT 112, TWRT 121, or TWRT 211.
Tacoma	TWRT	292	Power, Privilege, and Bias in Technology Design	3	DIV			TCORE101,TWRT112,TWRT121,TWRT211,ENGL131,ENGL141		Explores how design and technology are shaped by social, political, cultural and material forces and can create barriers and contribute to social change, inequality and equity. Examines technology as a tool of oppression or liberation in regards to identity categories and difference--ability, ethnicity, race, age, class, gender, and sexuality. Prerequisite: Either TCORE 101, TWRT 112, TWRT 121, TWRT 211, ENGL 131, or ENGL 141.
Tacoma	TWRT	311	Writing Center Theory and Practice	2	VLPA			TWRT112,TWRT121,,TCORE101		Investigates current theories and practices of writing pedagogy, emphasizing the pedagogical assumptions of individual instruction. Students learn to respond constructively to writers and to texts. They also gain expertise as writers and teachers. Required for students who wish to work in the Writing Center. Prerequisite: minimum grade of 2.0 in TWRT 112, TWRT 121, or T CORE 101.
Tacoma	TWRT	330	Written and Visual Rhetoric	5	VLPA			TWRT211		Explores the principles and practices of written and visual rhetoric to learn to employ both effectively in print-based and electronic texts. Prerequisite: minimum grade of 2.0 in TWRT 211.
Tacoma	TWRT	331	Writing in the Natural Sciences	5	VLPA,			TWRT211,TWRT291		Studies communications and rhetorical principles for sharing scientific knowledge in professional meetings with other scientists and with general audiences. Focuses on three most common genes: scientific paper (including literature review and abstract writing
Tacoma	TWRT	333	Writing through Comics	5				TCORE101,TWRT112,TWRT121,TWRT211,ENGL131		Introduces a critical perspective on comics and builds skills in creative writing and rhetoric studies. Focuses on theory and craft, providing a lens for interpretation and application, employing workshops for students to create (and revise
Tacoma	TWRT	350	Principles of User Centered Design	5	I&S					Explores the philosophy and process for developing solutions to design problems, including technical systems such as software applications and communication projects such as websites. Develops skills to identify and solve design problems through research, testing, and analysis.
Tacoma	TWRT	355	Usability Testing and Research	5	I&S			TWRT291		Explores the concept of usability and research methods related to the evaluation of information and communication products as part of the user-centered design process. Develops skills to design and conduct usability studies, analyze results, and make recommendations. Prerequisite: TWRT 291.
Tacoma	TWRT	360	PLAYWRITING	5	VLPA					Introduces foundational skills in playwriting and writing for the stage including reading of scripts and analyses of produced plays to develop awareness of the playwright's process and position in theater productions. Employs workshops to provide feedback on drafts as students write and refine scripts.
Tacoma	TWRT	362	Writing and War	5	VLPA/I&S					Introduces students to the practice of multi-genre creative writing in the context of war. Emphasizes the writing of witness and explores the cultural impact of violent conflict in poetry and prose. Discusses writing as an act of peace and requires students to develop creative writing techniques in multiple genres.
Tacoma	TWRT	365	Literary Editing and Publishing	5	VLPA					Explores practices of literary editing, magazine design, and literary small press publishing. Readings examine history, aesthetics, funding, promotion, layout, and other issues faced by literary journals in print and in emerging online media. Student assignments reflect practices of literary editors. Credit/no-credit only.
Tacoma	TWRT	372	Writing Eco-Poetry	5	VLPA					Introduces the practice of poetry writing within the context of nature and eco-writing. Develops skills to read, analyze, and respond to seminal works of nature poems, eco-poems, and critical essays from Romanticism to contemporary poetry, then create, workshop, and revise original nature and eco-poems.
Tacoma	TWRT	382	WRITING POPULAR FICTION	5	VLPA					Teaches students to write popular fiction. Explores questions of narrative, characterization, action, form, formula, and code in popular genres. Uses primary and secondary texts to study mystery, romance, spy thriller, western, horror, and science fiction. Emphasizes peer review, revision, assessment, and reflection as methods of producing excellent written work.
Tacoma	TWRT	384	WRITING HISTORICAL FICTION	5	VLPA			TWRT200,TWRT280,TWRT380,TWRT382		Builds upon foundations skills in fiction writing and introduces elements essential to writing historical fiction, including research. Includes readings from creative and historical texts and employs workshops to provide feedback on drafts as students write and revise their own short stories. Prerequisite: either TWRT 200, TWRT 280, TWRT 380, or TWRT 382.
Tacoma	TWRT	388	Writing for Social Change	5	VLPA,					Analysis and development of texts designed to influence public opinion and advocate for social causes. Includes volunteer work in a nonprofit agency and writing for that agency.
Tacoma	TWRT	389	Nature Writing	5	VLPA					Introduces students to the skills of creative non-fiction writing within the context of nature and environmental writing. Students read, analyze, and respond to seminal works of nature essays and environmental essays, as well as eco-critical writing, then create, workshop, and revise their own original nature and environmental essays.
Tacoma	TWRT	391	Advanced Technical Communication	5	VLPA			TWRT291		Explores Technical Communication concepts and skills to inform the creation of information across a variety of genres. Focuses on researching, creating, and delivering information through written and oral communication forms used in professional and technical settings. Prerequisite: TWRT 291
Tacoma	TWRT	440	Cross-Cultural Communication Design	5	I&S					Examines issues that affect communication from global and local perspectives including the role culture and technology play in human interactions. Discusses the research and practices that writers and designers need to consider when internationalizing and localizing information products. Explores techniques and skills to develop effective communication products.
Tacoma	TWRT	450	Principles of Accessible Design	5	I&S			TWRT291,TWRT350,TWRT355,TWRT440,TCOM320,TCOM420		Explores accessibility barriers, standards, and guidelines for designing products and processes such as self-service kiosks and websites. Develops skills to solve accessibility problems through video ethnographies of barriers, apply automated and adaptive technology tools for testing and analyze data for devising solutions. Prerequisite: either TWRT 291, TWRT 350, TWRT 355, TWRT 440, TCOM 320, or TCOM 420.
Tacoma	TWRT	464	Teaching Writing	5	VLPA			TWRT211,TWRT272		Studies theories and practices of writing education and the history and challenges of writing assessment. Explores learning communities. Emphasizes pedagogical questions of social class, ethnicity, multilingualism, gender, sexual orientation, disability, and nationality. Prerequisite: minimum grade of 2.0 in either TWRT 211 or TWRT 272.
Tacoma	TWRT	470	Advanced Poetry Writing	5	VLPA			TWRT270,TWRT372		Builds upon foundational skills in writing both traditional and contemporary poetry. Includes reading of models and writers' workshops to provide feedback on drafts. Students develop a portfolio of polished writing by the end of the course. Prerequisite: minimum grade of 2.0 in either TWRT 270 or TWRT 372.
Tacoma	TWRT	480	Advanced Fiction Writing	5	VLPA			TWRT280,TWRT380,TWRT382,TWRT384		Builds upon foundational skills in fiction writing such as dialog, narration, theme, language, and character. Includes reading of models and writers' workshops to provide feedback on drafts. Students develop a portfolio of polished writing by the end of the course. Prerequisite: minimum grade of 2.0 in either TWRT 280, TWRT 380, TWRT 382, or TWRT 384.
Tacoma	TWRT	487	Advanced Creative Nonfiction	5	VLPA			TWRT287,TWRT389		"Builds on beginning creative nonfiction skills in several genres: personal or lyric essay, literary journalism, the nonfiction ""short"", or prose poetry. Includes reading of models and writers' workshops to provide feedback on drafts. Students develop a portfolio of polished writing by the end of the course. Prerequisite: TWRT 287 or TWRT 389."
Tacoma	TWRT	499	Advanced Topics in Creative Writing	1	VLPA					Builds on beginning creative writing skills. Includes reading of models and writers' workshops to provide feedback on drafts. Students work on developing a portfolio of published writing.
Tacoma	THLTH	215	Innovation, Wireless and Digital Healthcare	5	I&S					Explores technology's role in healthcare delivery. Introduces the US healthcare system, technology in healthcare organizations, remote-based technologies, appropriate use of technology, barriers to healthcare access for marginalized communities, and technology's role in removing barriers.
Tacoma	THLTH	290	Special Topics in the Foundations of Health	3						Explores current topics in health and describes factors contributing to selected health problems and steps to maintain health.
Tacoma	THLTH	310	Health, Illness, and Society	5	I&S, DIV					Introduction to societal factors influencing health both locally and globally, utilizing perspectives from diverse disciplines. Examines topics such as the social construction of health and illness, the meaning of health and illness in cultural context, the social determinants of health, and issues in health care delivery and access.
Tacoma	THLTH	320	Promoting Health Through Social Marketing	5	I&S					Examines strategies to promote health both locally and globally. Covers social marketing principles. Applies a range of social marketing techniques to develop a campaign to promote health at a population level.
Tacoma	THLTH	325	Medical and Ethical Issues in Literature and Culture	5	VLPA		TLIT325			Examines various medical and bioethical issues through the lens of literature. Explores the role of technology, illness and culture, and end-of-live issues. Offered: jointly with T LIT 325.
Tacoma	THLTH	330	Representations of Adolescents in Film	5	VLPA					Interprets and critiques images of adolescent issues in film; compares images, sounds, settings, and plot of film; promotes willingness to investigate commonplace assumptions versus evidence of health risks portrayed cinematically.
